99.2697462,105.3009243,108.985713,110.45830326415876,110.45830326415876,Jogging
98.6879374,104.7981267,107.206767,108.75676987752108,108.75676987752108,Jogging
97.916981,104.295329,106.0407553,107.69932100688628,107.69932100688628,Jogging
97.0167336,103.703943,107.103813,108.54887310115124,108.54887310115124,Jogging
97.280104,105.0136113,109.809344,111.34713013182804,111.34713013182804,Jogging
98.7693428,104.1373067,110.695226,111.5334159321882,111.5334159321882,Jogging
98.910605,104.0463243,109.320911,110.21953539436684,110.21953539436684,Jogging
99.2410149,103.512401,108.614601,109.3340435801438,109.3340435801438,Jogging
98.0199348,103.6919718,109.330489,110.22787069469337,110.22787069469337,Jogging
97.2154584,103.6488748,110.654523,111.60115595902988,111.60115595902988,Jogging
98.3647103,103.2442424,110.185245,110.81381046915976,110.81381046915976,Jogging
98.6975145,102.4421604,108.267431,108.71843054894626,108.71843054894626,Jogging
97.7900844,102.3894863,108.597841,109.19327153946254,109.19327153946254,Jogging
97.454886,102.803696,110.455798,111.1203429960688,111.1203429960688,Jogging
97.8092384,102.2027328,111.018453,111.44804676307008,111.44804676307008,Jogging
98.0534546,101.690358,110.247497,110.5668133288818,110.5668133288818,Jogging
98.3383733,102.0614705,110.415095,110.74638859205956,110.74638859205956,Jogging
99.0279244,102.0327394,109.835681,110.09046981929924,110.09046981929924,Jogging
98.8579309,101.9752767,109.064724,109.34747351250132,109.34747351250132,Jogging
98.2042938,102.073442,109.110215,109.51418624109849,109.51418624109849,Jogging
98.4102015,102.3942747,108.947405,109.39766283943446,109.39766283943446,Jogging
98.76216,102.516383,109.215564,109.63281117360788,109.63281117360788,Jogging
98.7932855,103.1436827,108.810931,109.43246552548965,109.43246552548965,Jogging
99.3104489,103.1819913,108.298556,108.91440301074182,108.91440301074182,Jogging
98.6041378,102.8803127,108.415876,109.00397697567836,109.00397697567836,Jogging
97.4357316,102.6624336,109.203592,109.9181717470566,109.9181717470566,Jogging
97.6703706,102.535537,110.0200405,110.5951560932982,110.5951560932982,Jogging
98.7382172,102.9114382,109.754275,110.25740946839991,110.25740946839991,Jogging
100.22027329,102.6097596,107.3647895,107.8166162673749,107.8166162673749,Jogging
98.9489133,103.1412885,107.290567,108.00779894057275,108.00779894057275,Jogging
98.352739,103.014392,110.874796,111.4044384330576,111.4044384330576,Jogging
96.8682885,102.6648278,111.049579,111.78991603872252,111.78991603872252,Jogging
98.8124397,102.6241252,109.553157,109.97793271164224,109.97793271164224,Jogging
99.3152374,102.6815877,108.133351,108.5913451158914,108.5913451158914,Jogging
97.7326217,103.4166303,108.803748,109.71186623722204,109.71186623722204,Jogging
97.4764345,103.1939626,109.024022,109.89963398209616,109.89963398209616,Jogging
97.8858554,103.4190245,108.940222,109.80239283698594,109.80239283698594,Jogging
97.7134676,103.318465,109.433443,110.2581814765934,110.2581814765934,Jogging
98.3287961,103.2873392,107.6975937,108.53536585399311,108.53536585399311,Jogging
99.4445282,103.581835,107.6353426,108.45201440528795,108.45201440528795,Jogging
99.4876252,103.849994,109.177256,109.96529023286564,109.96529023286564,Jogging
99.1524267,103.9505534,109.064724,109.924438213889,109.924438213889,Jogging
100.12210801,104.3958883,109.210775,110.20671937562742,110.20671937562742,Jogging
99.2601691,103.7159145,109.945818,110.64305717456357,110.64305717456357,Jogging
98.1683798,102.796513,108.846846,109.45737816014211,109.45737816014211,Jogging
97.0885618,102.7246847,108.830086,109.6886943327896,109.6886943327896,Jogging
98.3024591,101.9752767,105.4900723,106.0765333050978,106.0765333050978,Jogging
98.9824332,102.0423164,104.0582957,104.65577732057814,104.65577732057814,Jogging
98.841171,102.7342618,108.12138,108.64730509156352,108.64730509156352,Jogging
97.4093947,102.473286,111.497308,112.04227846817405,112.04227846817405,Jogging
97.6033309,101.7526091,108.921068,109.40218675058742,109.40218675058742,Jogging
99.74860114,102.9952378,106.454965,107.1204791985219,107.1204791985219,Jogging
100.0047885496,103.2035396,105.672037,106.51419163276184,106.51419163276184,Jogging
99.31284314,103.4884584,107.580274,108.37269851803178,108.37269851803178,Jogging
98.4509043,103.0886145,110.309748,110.873368422015,110.873368422015,Jogging
98.2330252,102.885101,110.656918,111.18105133620092,111.18105133620092,Jogging
99.04468435,102.8348215,108.152506,108.6840195190956,108.6840195190956,Jogging
100.5506832,103.8811195,106.759038,107.81350979045182,107.81350979045182,Jogging
100.23942748,104.577853,105.813299,107.4032769008858,107.4032769008858,Jogging
97.2777095,104.333637,104.577853,106.86644109446576,106.86644109446576,Jogging
91.679895,104.697567,107.472532,112.1297162960037,112.1297162960037,Jogging
99.41579694,100.9122187,106.778192,106.86420592354332,106.86420592354332,Jogging
103.7733772,101.1827718,105.8755503,107.08233125123256,107.08233125123256,Jogging
103.8954852,102.1069617,102.9665065,105.33050216801648,105.33050216801648,Jogging
102.3463893,101.9561225,99.4756538,103.09949946275448,103.09949946275448,Jogging
100.44772938,101.594587,98.6161091,102.15831492636894,102.15831492636894,Jogging
96.992791,99.47325957,108.411087,108.94802469664934,108.94802469664934,Jogging
97.5051656,96.497176,112.715994,113.42350468642356,113.42350468642356,Jogging
101.3575538,95.070188,105.3727527,107.41703918356886,107.41703918356886,Jogging
104.8316464,95.1875076,103.354379,107.59978608319548,107.59978608319548,Jogging
103.3208592,96.3367596,97.4692516,105.5544687881488,105.5544687881488,Jogging
